file_name,keywords,count,text_length
text_2e321a87e538069ec2acb54073d8ac38.txt,"城市,仁川,气候变化,路径,密度,垃圾,常规,报告,骑车,绿色",10,2140
text_2fb1d487cf604aacab17067c5bc330e5.txt,"新安,风电,投资,产业园,华夏,发电,装机容量,民间,仪式,新冠",10,470
text_2fbc4bbda5100b070ccd2669acb44c0b.txt,"社会,氢能,技术,绿色,黑白画面,步调,韩版,直播,保持一致,新政",10,529
text_306a011c88cd572866bc092603274e64.txt,"气候,绿色,投资,气候变化,工作岗位,民间,技术,方针,营造,仁川",10,300
text_319f3b6eda7708a06d742c9ec384b4f9.txt,,0,88
text_333d5754d2459fcecf9ecc88ced3e0ce.txt,"方案,委员会,环境部,消息,全体会议",5,219
text_33aabf8134cd4eaa63e14e0c999394f1.txt,"绿色,垃圾,能源,转型,住宅,居民,室长,社会,产出量,研究室",10,902
text_34850a299c28ffc0002a469cf91c057b.txt,"普及,汽车,绿色,转型,电动车,新政,汽车产业,氢能,生态圈,环境部",10,512
text_3489cae593b61e14340e60bfa460676f.txt,"埃及,两国,信息,伙伴关系,华人,用户,塞西,法塔赫,贸易协定,网络",10,2216
text_3533807d5bd1144f357010143eaf50aa.txt,"黄金,交易,财经,金价,汇通,方案,油价,决议,观点,涨势",10,709
text_35645d800683067f06df8630caaaa930.txt,"能源,模式,电力,能源经济,改革,环境,王思若,能源价格,李小飞,交易市场",10,478
text_3585c8cbc35e9f45855424ed436d6054.txt,"能源,转型,鹤岗市,蓝色,财经,农村,光标,出生率,优化,法律",10,755
text_35a7a6ed36269dbbaf74b6d7c2ccba4d.txt,"团体,国会,法案,韩国国会,在野党",5,296
text_3612875f6d9f2e8f110cf5a92fbb8b1e.txt,"风电,快讯,法规,风力,许可",5,265
text_37efb4a448ba8730fd46a476ac0f64f1.txt,"能源,服务,太阳能,电力,普通家庭",5,288
text_3872ab3385e2259bbd6036fb1ae56675.txt,"绿色,垃圾,能源,转型,住宅,居民,室长,社会,产出量,研究室",10,854
text_38b682941851887edf844b6204db73f8.txt,"新能源,能源,太阳能,技术开发,重点,技术,时代,投资,风力,燃料电池",10,939
text_38dabdfd8da86cb18ffb1edab90b7747.txt,"绿色,新政,社会,医疗,数字,领军者,海外版,韩版,环境,规制",10,542
text_3903571fe81b0a82c0b798d117872182.txt,"能源,版权,管员,绿色,院士,高质量,音视频,观点,企业动态,会展",10,479
text_3918302acee369954ec1c3acd34bd044.txt,"发电,燃煤,规划,比率,基本,能源,非盈利,网讯,网站,通商",10,546
text_3964e732ff959ba91db71b5d984b4e0a.txt,"印度,核电站,日本,韩印,电视台,关税,事故,情愫,福岛,非盈利",10,569
text_39b8bea98f71b774003279cf79e8b393.txt,"能源,山区,联合会,论坛,煤炭,地皮,地形,全国,援引,发电",10,391
text_3c1a088460c0df3627ef014d0883cbd8.txt,"规划,基本,发电,供需,电力,太阳能,天然气,核电,组件,草案",10,609
text_3c6cc5b30e88afc4f4eb45fc7443dd58.txt,"能源,发电,基本,煤炭,重点,结构,体系,中心,课题,通商",10,511
text_3cad583572997f62c9c5b7387768e8e0.txt,"绿色,城市,加大力度,环境部,联合国,马菲,直属机构,秘书处,气候变化,框架",10,480
text_3d5a27becbe361f4e3ce0d8ee37c8e3d.txt,"亚洲,气候,气候变化,日本,煤炭,能源,联合国,民主党,化石,进口",10,1519
text_3f35964edcf493267f3cb9b68ec79c73.txt,"日本,城市,大学,环境,团队,人员伤亡,排放量,信州,分析,二氧化碳",10,1135
text_3f40104203d3ac6258bdc9f0ce6a7fd4.txt,"医药,财政,通商部,约合,针对性",5,200
text_3fac42acce30f47c58fd1e7d8682ca90.txt,"氢气,阿联酋,生产,能源,两国,经济界,备忘录,合作项目,国防,基础设施",10,328
text_3fbe6a6aef8a73b122071c3842ff1222.txt,"能源,版权,管员,绿色,院士,来源,音视频,观点,企业动态,凡本网",10,486
text_3fecbbd50e37903614bbfa0491fb2d20.txt,"液化,发电,日讯,天然气,国际广播电台",5,232
text_4079b898dbae6e73c06f7669381e6ce9.txt,"太阳能,距离,发电,招标,装置,法规,土地,解决方案,分配,成本",10,1262
text_40fa4ae59a2a53c3f0e52607d5a0b6ec.txt,"核电,技术,设计,阿联酋,自主化,核电厂,大力支持,经验,出口,培训",10,3399
text_41697d37be1f7f2740a60c5fcd19e1e1.txt,"电力,消费者,电力公司,发电,贸工,时报,买卖双方,能源部,中间人,中介机构",10,516
text_4238d476faade3da8fc2dc9a2d22a2b3.txt,"发电,路线图,汽车,天然气,协会,液化,燃料,煤炭,驱动,电池",10,2038
text_42588de8671f7af252c47dfe288aed75.txt,"太阳能,新能源,发电,风电,机关,销售市场,配额制,电力,委托,认证书",10,345
text_4393ba4f8a1e4c726970ce8edfe9506b.txt,"气候,气候变化,二氧化碳,委员会,转型,能源,亚洲,力度,人类,化石",10,2289
text_4394efac107e0755f35d54b711985376.txt,"核电,捷克,南韩,青瓦台,韩元,出口,报导,建案,核政策,核电厂",10,544
text_44643451e7e79583fb60ee1a6e46a1c3.txt,"燃料电池,有色,质子,陶瓷膜,电解质,音译,团队,中州,网络,电视新闻",10,1665
text_4595d2e58c23cd0ba48540ed77c02f4b.txt,"燃煤,运作,全国,发电厂,电力,盈余,悬案,国政,寒流,供电",10,462
text_45c07a3efb4de7d62390974832cb5fea.txt,"乌兹别克斯坦,黄教,苏尔,纳沃,吉尔",5,283
text_4670fe946dfaabeff6f512dfe80d8cb1.txt,"二氧化碳,燃料,原料,能源,图片,来源,技术,排放量,人类,化学",10,1540
text_46d987fa21c08b2247e4346c3aba5ff4.txt,"煤炭,电力,负荷,电站,天然气,结构,燃气,份额,燃煤,电厂",10,666
text_499f253efd10f235f349617485292ef8.txt,"太阳能,华城,浮动,水电,设施,人工,湖泊,当地政府,挑战性,电站",10,350
text_4a1b157f5cf471a93c2b79cbab679dc0.txt,"生物,文章,柴油,燃料油,能源部,发电,版权,官员,后台,微信",10,376
